word	pinyin	rank	doc_freq	level	source
东风第一枝			37		THUOCL
则其负大舟也无力			37		THUOCL
学然后知不足			37		THUOCL
寻隐者不遇			37		THUOCL
念天地之悠悠			37		THUOCL
惊起一滩鸥鹭			37		THUOCL
我本将心向明月			37		THUOCL
日月不同光			37		THUOCL
早发白帝城			37		THUOCL
昼夜各有宜			37		THUOCL
暖风熏得游人醉			37		THUOCL
正如我轻轻的来			37		THUOCL
正是河豚欲上时			37		THUOCL
此物最相思			37		THUOCL
而众星共之			37		THUOCL
试玉要烧三日满			37		THUOCL
躬耕于南阳			37		THUOCL
非学无以广才			37		THUOCL
风流总被雨打风吹去			37		THUOCL
七十古来稀			36		THUOCL
不可沽名学霸王			36		THUOCL
二者不可得兼			36		THUOCL
君子义以为质			36		THUOCL
埋骨何须桑梓地			36		THUOCL
安知鱼之乐			36		THUOCL
当时只道是寻常			36		THUOCL
心中为念农桑苦			36		THUOCL
木兰当户织			36		THUOCL
桐花万里丹山路			36		THUOCL
死亦为鬼雄			36		THUOCL
江南佳丽地			36		THUOCL
海上明月共潮生			36		THUOCL
莫使金樽空对月			36		THUOCL
西塞山前白鹭飞			36		THUOCL
言不顺则事不成			36		THUOCL
谁敢横刀立马			36		THUOCL
轻罗小扇扑流萤			36		THUOCL
遥知不是雪			36		THUOCL
风展红旗如画			36		THUOCL
龟蛇锁大江			36		THUOCL
一年好景君须记			35		THUOCL
乡音未改鬓毛衰			35		THUOCL
人比黄花瘦			35		THUOCL
似曾相识燕归来			35		THUOCL
匹夫不可夺志也			35		THUOCL
天光云影共徘徊			35		THUOCL
学阮公体三首			35		THUOCL
尔曹身与名俱灭			35		THUOCL
心远地自偏			35		THUOCL
战地黄花分外香			35		THUOCL
收拾旧山河			35		THUOCL
斯人独憔悴			35		THUOCL
此曲只应天上有			35		THUOCL
能不忆江南			35		THUOCL
芳草萋萋鹦鹉洲			35		THUOCL
莫听穿林打叶声			35		THUOCL
莫待无花空折枝			35		THUOCL
阳春布德泽			35		THUOCL
万径人踪灭			34		THUOCL
万条垂下绿丝绦			34		THUOCL
不如相忘于江湖			34		THUOCL
为有暗香来			34		THUOCL
今日长缨在手			34		THUOCL
